//////////// EXTRASUNNY_LA
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//5AM
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//6AM
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//7AM
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//Midday
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//7PM
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//8PM
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//10PM
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//
//////////// SUNNY_LA
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//5AM
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//6AM
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//7AM
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//Midday
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//7PM
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//8PM
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//10PM
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
 //
//////////// EXTRASUNNY_SMOG_LA
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//5AM
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//6AM
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//7AM
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//Midday
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//7PM
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//8PM
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//10PM
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//
//////////// SUNNY_SMOG_LA
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//5AM
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//6AM
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//7AM
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//Midday
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//7PM
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//8PM
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//10PM
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//
//////////// CLOUDY_LA
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//5AM
 13 13 13 141 141 141 192 192 192 128 128 128 192 192 192 10 10 0 10 0 0 1.00 0.50 0.30 60 120 30 80.00 -30.00 0.30 128 128 128 192 192 192 128 128 128 240 255 128 128 128 255 30 30 32 0 120 0
//6AM
